Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547771238.968368	100.508890	557.299417	313.916840	102.669413	548.562591	98.348367	566.036244	0.076427	0.047578	1.529814	1.412512
3547771239.650849	90.611727	567.346619	315.938446	81.806429	569.208534	99.417025	565.484704	0.063549	0.038328	1.515152	1.402737
3547771240.301309	79.455527	577.378137	318.597107	88.118459	579.818139	70.792595	574.938135	0.059201	0.052155	1.510264	1.417400
3547771242.313727	68.004552	573.412552	64.171333	59.244263	571.349224	76.764842	575.475881	0.041523	0.038328	1.490714	1.402737
3547771242.984202	62.332694	559.326975	72.290047	62.633379	568.321950	62.032009	550.331999	0.045985	0.042969	1.495601	1.407625
3547771243.642672	58.773646	542.129227	82.778671	50.763986	538.024918	66.783306	546.233535	0.045985	0.061216	1.495601	1.427175
3547771244.312141	58.558330	523.393118	94.550278	55.877178	514.801761	61.239483	531.984476	0.037030	0.028947	1.485826	1.392962
3547771245.645079	70.684519	484.797518	119.472351	69.859208	475.835439	71.509830	493.759597	0.041523	0.038328	1.490714	1.402737
3547771246.320554	82.346307	466.776159	122.377060	81.045398	475.681643	83.647216	457.870676	0.023375	0.038328	1.471163	1.402737
3547771246.991031	93.797213	448.591949	121.125130	84.932820	450.148397	102.661606	447.035501	-0.004770	0.033654	1.441838	1.397849
3547771247.667506	104.977403	430.434170	120.622047	96.460894	427.524001	113.493911	433.344339	0.037030	0.024208	1.485826	1.388074
3547771248.316964	116.479570	413.026213	125.598427	117.066667	404.045383	115.892473	422.007044	0.032508	0.033654	1.480938	1.397849
3547771248.974429	128.566190	398.001697	132.096466	127.225033	389.102186	129.907348	406.901208	0.027957	0.024208	1.476051	1.388074
3547771249.643900	142.307816	384.940517	138.694038	138.280366	376.891937	146.335266	392.989098	0.023375	0.009786	1.471163	1.373412
3547771250.323379	158.027749	373.755531	149.066208	166.913591	375.184447	149.141906	372.326615	0.037030	0.014628	1.485826	1.378299
3547771257.917738	291.036866	372.491726	234.361160	282.472776	375.258738	299.600957	369.724715	0.050419	0.019435	1.500489	1.383187
3547771258.584208	289.801227	371.191955	217.574417	296.285733	377.433043	283.316721	364.950867	0.004738	0.000000	1.451613	1.363636
3547771259.259683	289.313732	370.809440	164.073044	283.445687	363.985508	295.181777	377.633371	0.023375	0.019435	1.471163	1.383187
3547771259.917146	289.474864	370.635487	129.427979	294.723790	377.946353	284.225938	363.324620	0.004738	0.000000	1.451613	1.363636
3547771262.684099	290.511928	373.812938	329.950104	291.256951	382.782049	289.766906	364.843828	0.023375	0.009786	1.471163	1.373412
3547771264.060071	279.941170	371.805378	18.101250	286.064756	365.209797	273.817584	378.400960	0.018762	-0.009928	1.466276	1.353861
3547771265.592152	252.214714	357.554496	34.304310	249.960104	366.267516	254.469324	348.841475	0.014119	-0.004946	1.461388	1.358749
3547771266.256620	236.392852	344.125642	43.303646	242.042544	337.119860	230.743160	351.131424	0.018762	-0.009928	1.466276	1.353861
3547771266.926093	224.242450	331.066436	50.525242	221.930818	322.368370	226.554083	339.764502	0.014119	0.004911	1.461388	1.368524
3547771267.603571	214.265039	316.216084	61.219398	223.257231	316.590900	205.272847	315.841268	0.023375	0.014628	1.471163	1.378299
3547771268.286052	207.394222	299.622268	71.478851	201.078929	306.034528	213.709516	293.210009	-0.004770	0.014628	1.441838	1.378299
3547771268.941518	202.940960	280.557883	81.877548	201.187004	271.730447	204.694917	289.385320	0.009444	0.014628	1.456500	1.378299
3547771269.612988	201.989763	261.643819	90.092140	194.348968	266.399684	209.630558	256.887954	0.000000	-0.025091	1.446725	1.339198
3547771270.250439	203.999376	243.639822	97.443047	204.482213	252.626861	203.516539	234.652783	0.027957	-0.009928	1.476051	1.353861
3547771271.664435	213.110046	208.033445	110.399269	216.972191	216.162642	209.247902	199.904248	0.009444	0.000000	1.456500	1.363636
3547771272.385945	220.994552	191.300951	117.687897	229.927845	192.394690	212.061258	190.207211	0.018762	0.014628	1.466276	1.378299
3547771273.738899	242.444942	157.554605	123.538895	250.098713	162.289559	234.791171	152.819650	0.027957	0.056701	1.476051	1.422287
3547771274.407370	254.349188	140.684089	124.371529	263.002114	138.208837	245.696262	143.159340	0.018762	0.083333	1.466276	1.451613
3547771275.085849	264.615497	126.896285	129.062851	266.907924	135.599433	262.323069	118.193138	0.018762	0.179907	1.466276	1.568915
3547771277.096266	291.373208	105.189777	225.341110	298.155839	99.274042	284.590576	111.105511	0.037030	0.326844	1.485826	1.788856
3547771279.135707	283.845548	107.785176	348.665009	283.379772	116.773115	284.311324	98.797237	0.185695	0.357427	1.666667	1.842620
