Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547666421.939012	112.808795	170.290174	337.542908	121.666110	171.886408	103.951479	168.693941	0.364459	0.483362	1.901271	2.336266
3547666423.909407	83.092798	187.369871	324.779724	91.466986	190.667291	74.718610	184.072451	0.326174	0.468949	1.832845	2.302053
3547666424.615901	73.257939	194.316024	321.833954	64.402209	192.711017	82.113669	195.921031	0.329003	0.456250	1.837732	2.272727
3547666425.297381	64.233219	201.665703	321.415497	56.793784	196.600645	71.672654	206.730761	0.317595	0.445414	1.818182	2.248289
3547666425.988870	54.514529	209.829699	318.387512	62.480200	214.018742	46.548857	205.640656	0.308877	0.441014	1.803519	2.238514
3547666426.638327	45.571457	217.262053	319.731049	51.447524	210.445029	39.695389	224.079078	0.297029	0.420727	1.783969	2.194526
3547666427.292789	37.729156	224.466803	316.553314	31.610600	231.067051	43.847712	217.866554	0.275660	0.399609	1.749756	2.150538
3547666428.628733	21.922693	241.022572	309.399811	12.932659	240.599138	30.912727	241.446006	0.263069	0.389944	1.730205	2.130987
3547666429.296206	18.598441	245.291434	274.309326	26.126452	250.223882	11.070430	240.358985	0.243640	0.364987	1.700880	2.082111
3547666429.945662	18.608035	245.481040	218.707718	27.008615	242.251449	10.207455	248.710630	0.230311	0.352064	1.681329	2.057674
3547666431.352653	35.305435	245.639253	178.565674	30.950322	253.515356	39.660548	237.763151	0.213207	0.330735	1.656891	2.018573
3547666432.675587	59.087079	244.134409	179.705688	64.425004	251.380550	53.749153	236.888269	0.192005	0.311384	1.627566	1.984360
3547666433.332050	70.369729	244.266069	183.315552	62.335931	240.209214	78.403528	248.322925	0.166282	0.297148	1.593353	1.959922
3547666433.987514	84.142403	244.874825	180.616394	93.139550	245.101453	75.145257	244.648198	0.166282	0.288434	1.593353	1.945259
3547666434.634970	99.511192	244.831987	177.641434	90.601077	246.100785	108.421307	243.563189	0.154917	0.273616	1.578690	1.920821
